ids,time,tweet_text,tag
1.38809e+18,30-04-2021 11:25,Im mentally destroyedso now Im watching sad films ,0
1.38808e+18,30-04-2021 10:25,Ik im biased but not every game has a moral or a message infact fifa is the worse game for your mental health,0
1.38798e+18,30-04-2021 03:43,Its hurtful to hurt somebody,0
1.39e+18,30-04-2021 22:42,Yeah Im glad Im off cause a stupid bitch wanna get into with me  mins before my shift over,0
1.39e+18,30-04-2021 22:52,Thank you to our fantastic MC I really enjoyed your commentary and enthusiasm today And big thanks to all the folks who helped make happen As an attendee and consumer of your beautiful work Im glad youre here too ,1
1.3881e+18,30-04-2021 12:15,You cant be speaking facts on the timeline people will be upset and try to fight you,0
1.38809e+18,30-04-2021 11:29,Imagine saying that race is not bioligicaland then explaining that race is biological in the next sentence You cant make this shit up Im sad that I lack the talent to make this shit up,0
1.38809e+18,30-04-2021 11:05,hahahaha my stress cycle goes like work stress  opens twitter sees merch ugh merch stress buy it or nah  then gives in sa budol haay budol stress so ill go back sa grind cos we need money  thus back to work stress indeed stress goes on,0
1.39e+18,30-04-2021 21:50,I would be pleased if they tried though good chance of total failure,0
1.38809e+18,30-04-2021 11:27,If youre upset with NZ for exporting timber to China how do you feel about Australia exporting iron ore to China,0
1.39e+18,30-04-2021 20:04,I got myself some pinstripe vests My hunger for stuff is satisfied for today,0
1.39e+18,30-04-2021 22:50,Got to see a close friend today she needed it and Im glad I was there for her had such a great time with her ,1
1.3881e+18,30-04-2021 12:00,Plant manager thought I was gone get upset about them switching meh to the morning shift I said sir you dnt know how you just blessed my soul lol,0
1.39e+18,30-04-2021 21:48,LPS is pleased to present the recommended operating budget for Fiscal Year  The annual budget is the Districts oneyear financial plan for operationalizing the next phase of our multiyear strategic plan Equity Excellence Empowerment,1
1.39e+18,30-04-2021 06:08,I agreed and while I was cheerful employee deep down inside I felt like an outsider Little did we know that in the years since pronunciations and pronouns are important for inclusivity Glad Slack is doing this Now no more will pronounce my name as Madonna anymore,0
1.38806e+18,30-04-2021 09:23,You disappoint me,0
1.38808e+18,30-04-2021 10:23,Happy National Workplace Wellbeing Day The focus of this years National Workplace Wellbeing Day is  Social connection  Mental health  Physical wellbeing Support your employees health amp wellbeing by clicking on this link Workwell,1
1.38792e+18,30-04-2021 00:01,Seuss Enterprisesthe owner of the rights to Seusss worksannounced that six Dr Seuss books would no longer be published because they portray people in ways that are hurtful and wrong These books were not BANNED Other groups decided to take additional action,0
1.39e+18,30-04-2021 22:55,Youre glad you live in a state where black people are about to get their voting rights trampled on You dont need to hide what we know you are,0
1.39e+18,30-04-2021 20:45,awh im so happy for u,1
1.39e+18,30-04-2021 20:52,Pleased to welcome  National Team member and  Olympian Beryl Gastaldello to TeamTYR Excited to support Beryl on her journey to Tokyo Fun Fact Beryl is a thirdgeneration Olympian and permanently resides and trains in the USA,1
1.38809e+18,30-04-2021 11:25,Bro im so sad rn im crying i didnt expect the anime to end like this,0
1.38809e+18,30-04-2021 11:32,Even I was upset when my pet dog died  Modiji is so compassionate ,0
1.39e+18,30-04-2021 20:55,Disaster for me in Got hit on Lap  in hairpin while sitting in net P Damaged my wing Went on to hard tyres and pushed them to the end Managed a P having gone down to th Pleased with my recovery but points lost  Onto Belgium ,0
1.38808e+18,30-04-2021 10:36,And Cavs traded him for almost nothing to Houston because they couldnt deal with his mental health problems,0
1.39e+18,30-04-2021 21:12,Common sense says that has already been done This childish obsession and temper tantrums over losing is only eroding confidence in the system How many times is enough At what point will you be satisfied Only when you get the result you want,0
1.39e+18,30-04-2021 09:23,This song feels like when your ears are submerged in the water and its all tranquil and blissful,1
1.38807e+18,30-04-2021 09:41,Telling someone to stop speaking because of some arbitrary seemingly unrelated rule is demotivating and hurtful Its pure process over people Defining a max level of detail or stopping a discussion if arguments start getting repeatedreiterated is much better IMO,0
1.38797e+18,30-04-2021 03:20,An example please And that accusation is truly hurtful,0
1.3881e+18,30-04-2021 11:54,everytime i rewatch dark era i always get upset bc dazai original plan was to kill ango but he changed his mind last minute bc thats how much he cared for him,0
1.38808e+18,30-04-2021 10:52,I gave my friends contact no for help in Gaya Bihar he is already helping people with whatever little resources he has in hands please be patient wait for your turn amp dont be angry If its doable he wont disappoint you I understand your impuissance be merciful plz,0
1.38805e+18,30-04-2021 08:49, Secondary insomnia This means you have trouble sleeping because of a health condition like asthma depression arthritis cancer or heartburn pain medication or substance use like alcohol signaladoc,0
1.38807e+18,30-04-2021 10:08,She probabaly would like it if I acknowledged it but I dont for my mental health I hate mothers day and Im not gonna pretend to be ok with for someone elses sake even if its kind of an asshole move its what Im doing,0
1.38809e+18,30-04-2021 11:31,oh shes with me rn she looked upset but when i held her she calmed down,0
1.38807e+18,30-04-2021 10:10,We havent had double digits for  months Kids in the past have gone through much more traumatic times than having to stay home and play video games all day long And the human race survived the aftermath and dealt with their mental health issues no problem,0
1.39e+18,30-04-2021 20:46,Happy Birthday Stay safe and blessed,1
1.39e+18,30-04-2021 22:44,Im glad we only use that for babies then Because at one low point in my life I was  years old but in a size  pants ,0
1.39e+18,30-04-2021 17:48,Its a perfectly put together programme though isnt it Music filming everything A blissful oasis of interesting calm in a busy day,1
1.38808e+18,30-04-2021 10:41,The greatest weapon against stress is our ability to choose one thought over another  William James,0
1.39e+18,30-04-2021 21:39,lol fair enough im easily pleased so ive been enjoying it since i got it back in season ,1
1.38803e+18,30-04-2021 07:28,Intentionally doing something thats wronghurtful,0
1.39e+18,30-04-2021 22:55,Glad to hear it big man,0
1.39e+18,30-04-2021 08:29,Blissful Sex Dimension,0
1.39e+18,30-04-2021 20:58,What do you think about fdsw will it be on hold all year long And will s immigration target be satisfied from CECpnp and those limited streams,0
1.39e+18,30-04-2021 22:48,glad to hear it ,1
1.38805e+18,30-04-2021 08:43,depreciation gives the country depression,0
1.38808e+18,30-04-2021 10:20,anxiety is not a joke,0
1.38809e+18,30-04-2021 11:14,Stress,1
1.38802e+18,30-04-2021 06:39,if this show isnt aligning with what u wanted stop watching dont come on here to put negative criticism amp ruin the vibe its seriously so annoying now i can only imagine how hurtful it may be to the SAAKK team if they are reading these tweets ShauryaAurAnokhiKiKahani,0
1.39e+18,30-04-2021 22:07,but also took the time to explain the error I encountered and make sure I was completely satisfied Support was fantastic and timely wordpress SupportTeam listingprowp best,1
1.38809e+18,30-04-2021 11:26,JHFDFJH HEYYY this is so sad not only r u dying ur also not happy while dying,0
1.38808e+18,30-04-2021 10:35,You only cared about yourself amp threw your friends to the side for a whole year You made choice after choice that showed you didnt actually care about anyone but yourself I miss you every single day but I cant put myself in that place again for my own mental health I cant,0
1.39e+18,30-04-2021 16:48,Vayne the protagonist and also a goofy cheerful guy,1
1.38807e+18,30-04-2021 10:11,Cunts everywhere man Why would you laugh about peoples mental health and suicide attempts I hope that the guy gets sacked as well as banned from the game IStandWithDavidCox,0
1.39e+18,30-04-2021 22:49,And you turned out pretty good Im glad their stain on humanity did not effect you Sue,1
1.38789e+18,29-04-2021 21:54,i wanna move my jp acc to en but i dont wanna lose the kinda hurtful to the eyes super distracting hololive dj items,0
1.39e+18,30-04-2021 20:38,hell lead her to him Im sure hell be pleased to see you then if its been a while he may not act like it but thinks youre great too,0
1.38809e+18,30-04-2021 11:29,antis must be so upset that all their faves are besties with trixie,0
1.38809e+18,30-04-2021 11:05,STUDENTSLIVESMATTERS Now thats enough stop moving us round and round We are students we also have life We are in stress we have metal burdens But what government is doing is just this,0
1.39e+18,30-04-2021 18:41,Want live screenshot of my bitbns binance account U people cant actually digest that someone is satisfied with the work that an exchange is doing they were here when kucoin zebpay and coindelta got closed if someone is appreciating them then u cant digest,1
1.38806e+18,30-04-2021 09:15,No go disappoint person way go help you ok,0
1.38801e+18,30-04-2021 05:44,The entire world is dismissive and hurtful and does not give two shits about you regardless of what gender you claim to be If you need the acceptance of complete strangers then there are far deeper issues with you than people using the wrong pronouns,0
1.39e+18,30-04-2021 10:31,Im a cheerful guy but i cant hold it anymore for this time ya Allah,1
